"MODEL_DESC","Model","TIME_AGG_PERIOD","START_WEEK","END_WEEK","dependent_variable","CNT_EXPSD_HH","UDJ_AVG_EXPSD_HH_PRE","UDJ_AVG_CNTRL_HH_PRE","UDJ_AVG_EXPSD_HH_PST","UDJ_AVG_CNTRL_HH_PST","UDJ_DOD_EFFCT","UDJ_DIFF_EFFCT","ADJ_MEAN_EXPSD_GRP","ADJ_MEAN_CNTRL_GRP","ADJ_DOD_EFFCT","TWOTAIL_PVAL","ONETAIL_PVAL","ABS_DIFF","DOL_DIFF","ONETAIL_80_PCT_INTRVL_UB","ONETAIL_80_PCT_INTRVL_LB","ONETAIL_90_PCT_INTRVL_UB","ONETAIL_90_PCT_INTRVL_LB","TWOTAIL_80_PCT_INTRVL_UB","TWOTAIL_80_PCT_INTRVL_LB","TWOTAIL_90_PCT_INTRVL_UB","TWOTAIL_90_PCT_INTRVL_LB","CNT_Model_HH","CNT_IMPRESSIONS"
"household_income(75-100K)","","","","","pen","",0.052170523357781586,0.052170523357781586,0.05397990567076824,0.04971780511128859,8.572583906186807,8.572583906186807,0.05383459405971173,0.049870055574230854,7.949737452326912,97.79969645763244,98.89984822881621,0.003964538485480874,0.003964538485480874,10.330513948436138,5.570371180076125,12.122571243580863,3.7434303582723643,12.122571243580863,3.7434303582723643,12.963730945705102,2.82267005824619,"7827",""
"household_income(75-100K)","","","","","occ","",1.5298651252408475,1.4979576107899808,1.5158286778398509,1.497800959034582,-0.9266782453220049,1.2036124490725904,1.5062272955168206,1.5082661864462585,-0.13518110713878517,2.4258996417833134,51.212949820891666,-0.0020388909294379864,-0.0020388909294379864,2.336393193407619,-2.2272260816292753,2.795865346032628,-3.0365651264533398,2.795865346032628,-3.0365651264533398,2.9699942068967196,-4.408094243540962,"537",""
"household_income(75-100K)","","","","","dolocc","",6.891383284399184,6.891383284399179,7.514764986255216,7.238703660254864,3.813684589909395,3.813684589909456,7.514899153511224,7.242397847220993,3.762584050733875,94.68638365633886,97.34319182816942,0.2725013062902306,0.2725013062902306,5.80044979613805,1.9263553367925463,6.692788750069742,1.6620674244847293,6.692788750069742,1.6620674244847293,7.097270380675726,1.4496213814846746,"537",""
"household_income(75-100K)","","","","","dolhh","903140",0.5500279299601184,0.5385563146954588,0.614890302324364,0.5390472685004513,13.113044650998745,16.051160085828307,0.6093616422909269,0.5447537458591998,11.83618537929079,97.42677126608545,98.71338563304273,0.06460789643172715,0.06460789643172715,15.717444529554156,8.879778123691857,17.103173482327307,6.672430334112675,17.103173482327307,6.672430334112675,17.2573447198238,3.6801090600503406,"7827","3225601"
"household_income(150-200K)","","","","","pen","",0.05657307863845095,0.05657307863845095,0.04498249667350001,0.05148426122336298,-12.628644939965724,-12.628644939965724,0.04506640773570107,0.05139115555489216,-12.307074536270088,98.0180743503916,99.0090371751958,-0.006324747819191089,-0.006324747819191089,-8.124249693901518,-16.34546791163998,-5.745489299527264,-18.48905912288908,-5.745489299527264,-18.48905912288908,-4.747303216617591,-19.26368106661265,"2851",""
"household_income(150-200K)","","","","","occ","",1.5902439024390247,1.5098536585365856,1.521472392638037,1.5283215995156272,-5.708186732928349,-0.44815220041128795,1.5092732040047323,1.539018872181265,-1.9327682534765727,34.623235572871934,67.31161778643597,-0.02974566817653268,-0.02974566817653268,1.7022467183140921,-5.515844782467926,3.3104852911297895,-7.235242202456302,3.3104852911297895,-7.235242202456302,4.34361057940672,-7.5787573902378975,"163",""
"household_income(150-200K)","","","","","dolocc","",6.813555981416958,6.813555981416958,7.405563832895125,7.591099198612924,-2.444117259746793,-2.444117259746793,7.4009812302722695,7.59757643075977,-2.5876041166438233,58.759718798630686,79.37985939931535,-0.19659520048750068,-0.19659520048750068,0.17082257018755467,-5.101423925696149,0.781486239244321,-6.185881035786788,0.781486239244321,-6.185881035786788,1.4245412258099852,-8.042415131829362,"163",""
"household_income(150-200K)","","","","","dolhh","328238",0.6129815185375891,0.5819939865575294,0.5068340252680494,0.5973019091349889,-20.88843378693455,-15.106837779814347,0.5033964006634496,0.60090719795539,-16.239852341559008,97.16625911890934,98.58312955945466,-0.09751079729194045,-0.09751079729194045,-9.157167354467873,-20.828116302867063,-5.92973605705489,-22.762039118348117,-5.92973605705489,-22.762039118348117,-4.035700996478654,-27.56242346178455,"2851","1149707"
"household_income(Less_than_25K)","","","","","pen","",0.05592741173274667,0.05592741173274667,0.050359977080618054,0.0487099919018963,3.387364921030747,3.387364921030747,0.0504179022064729,0.04866045632363413,3.611651052242985,44.03846301146267,72.01923150573133,0.0017574458828387707,0.0017574458828387707,8.295713727153107,-2.2246826912961977,13.019049312216953,-4.0530274049974,13.019049312216953,-4.0530274049974,15.117169638720432,-4.326831891191777,"3109",""
"household_income(Less_than_25K)","","","","","occ","",1.4841628959276019,1.463348416289593,1.3316582914572868,1.4764461873149555,-11.216282511240038,-9.806513579812751,1.3385732784982491,1.468528442585506,-8.84934607452727,97.92837024723788,98.96418512361895,-0.12995516408725694,-0.12995516408725694,-5.6091981934730315,-11.050602104134494,-5.216452809750775,-11.9425913406006,-5.216452809750775,-11.9425913406006,-3.735922868807451,-15.052385324785641,"199",""
"household_income(Less_than_25K)","","","","","dolocc","",6.404205020469727,6.4042050204697265,7.488026800670018,7.191983717264608,4.116292458988013,4.116292458988025,7.4506039915069735,7.23746618032333,2.944923069390035,53.32593177327469,76.66296588663735,0.2131378111836435,0.2131378111836435,5.757858020934362,0.3129928729093746,8.631357203359366,-1.8752762678381378,8.631357203359366,-1.8752762678381378,9.557862481210474,-4.379139369728284,"199",""
"household_income(Less_than_25K)","","","","","dolhh","565292",0.5315835312590076,0.5241283963693996,0.5021641577191504,0.5172307966882148,-1.2169138798374777,0.6979362213225767,0.5028267842668825,0.517184007487273,-2.783754821270735,18.10563913909372,59.05281956954687,-0.014357223220390458,-0.014357223220390458,5.285612822176928,-10.42006855115282,8.595505954945283,-12.735046799494173,8.595505954945283,-12.735046799494173,12.396117459696068,-13.3595152061386,"3109","2234921"
"household_income(200K+)","","","","","pen","",0.057463072298491756,0.057463072298491756,0.056011984614186404,0.05125241700966486,9.286523216308048,9.286523216308048,0.05625400000474577,0.05102240254746675,10.25353020648529,92.0406430369398,96.0203215184699,0.005231597457279025,0.005231597457279025,16.378263780443508,5.585090260454102,17.7600428860961,4.540009885681471,17.7600428860961,4.540009885681471,21.720662644331874,2.8311564551679735,"2711",""
"household_income(200K+)","","","","","occ","",1.4696969696969697,1.426060606060606,1.5129533678756477,1.5045843910148269,-2.3439952578369745,0.5562318013399064,1.5027680541346313,1.5154764626515975,-0.8385751168137947,9.978512266854445,54.98925613342722,-0.012708408516966196,-0.012708408516966196,3.1224409283274395,-5.386508044708178,4.490668821173456,-7.342016395744247,4.490668821173456,-7.342016395744247,7.421119438854518,-8.6404274188331,"193",""
"household_income(200K+)","","","","","dolocc","",7.11348905723906,7.113489057239059,7.842262521588952,7.405550162982414,5.897095408110253,5.897095408110266,7.858386429507233,7.390113484388177,6.3364784060257735,89.54300586336795,94.77150293168397,0.4682729451190557,0.4682729451190557,11.145146152641766,3.3627376002291696,11.490592434262,1.6590463445867059,11.490592434262,1.6590463445867059,11.539987294188766,1.0368190928875274,"193",""
"household_income(200K+)","","","","","dolhh","348880",0.6007576483499065,0.5829207202339505,0.6645809368305602,0.5710685340694618,7.5689964958004365,11.112530488968664,0.6643221670704851,0.5714275934322401,16.21634677722095,90.75288697811065,95.37644348905533,0.09289457363824494,0.09289457363824494,24.101571937909284,9.836417187290179,28.077363421179914,4.444547136943232,28.077363421179914,4.444547136943232,31.041404936454235,0.2806413438920084,"2711","1221392"
"household_income(25-50K)","","","","","pen","",0.05146211053855022,0.05146211053855022,0.04403806836249705,0.04500319384538397,-2.144571085782857,-2.144571085782857,0.04359059237981408,0.04544787245002799,-4.086616094639134,43.898753329766784,71.94937666488339,-0.001857280070213907,-0.001857280070213907,1.1497783398300745,-8.123168192637568,4.3924016256005585,-11.22882902640582,4.3924016256005585,-11.22882902640582,4.96135538858502,-12.04525705292054,"4663",""
"household_income(25-50K)","","","","","occ","",1.462295081967213,1.4426229508196724,1.42911877394636,1.4768492298721083,-4.563945033111183,-3.2319112174965663,1.421466161715536,1.4847100832144215,-4.259681550889819,79.54250368792661,89.77125184396331,-0.06324392149888558,-0.06324392149888558,-1.12835667618014,-6.340468236875517,-0.4960582867880781,-8.780768047045127,-0.4960582867880781,-8.780768047045127,0.21416146235473518,-10.413184308669646,"261",""
"household_income(25-50K)","","","","","dolocc","",6.21579143897997,6.215791438979966,7.307155446086486,7.172894825166966,1.8717773533838318,1.8717773533838813,7.314036324751812,7.16783788727063,2.0396448661431914,56.452441185239934,78.22622059261997,0.146198437481182,0.146198437481182,3.3289468341786774,0.5655638562760188,4.671704892930972,-0.6583527742481009,4.671704892930972,-0.6583527742481009,6.6143918810126285,-2.455925817926313,"261",""
"household_income(25-50K)","","","","","dolhh","795253",0.4677556549781742,0.46146297800537356,0.45988043344507923,0.4767316222444044,-5.897510583545599,-5.662745151601385,0.45319635637324085,0.48366358417746885,-6.211665055101881,66.53896188469419,83.2694809423471,-0.030467227804228003,-0.030467227804228003,-0.9224161030479995,-12.869991789993454,1.82901422039369,-13.595304719896879,1.82901422039369,-13.595304719896879,2.6864299923432546,-15.578160933346927,"4663","3051585"
"household_presence_children(2_Child)","","","","","pen","",0.05091492838682423,0.05091492838682423,0.0506747636302826,0.05192362036429905,-2.405180388529152,-2.405180388529152,0.05078657371385386,0.051811845423290835,-1.9788365016932752,26.21091241727045,63.105456208635225,-0.0010252717094369757,-0.0010252717094369757,3.5183834369400437,-6.727296286208427,5.698665408025777,-7.2569019143470594,5.698665408025777,-7.2569019143470594,6.775785848519996,-7.838132263720785,"3276",""
"household_presence_children(2_Child)","","","","","occ","",1.419811320754717,1.370943396226415,1.4170616113744077,1.5451904395158806,-11.454688570635296,-8.292105934956256,1.4088563886673382,1.55389374305538,-9.333801299879024,99.31017524709625,99.65508762354813,-0.14503735438804188,-0.14503735438804188,-6.181130124082972,-11.778741862520228,-5.714104845196676,-13.95375299370838,-5.714104845196676,-13.95375299370838,-4.713559218217987,-14.95890551700533,"211",""
"household_presence_children(2_Child)","","","","","dolocc","",6.7891221922731395,6.789122192273138,7.741061160009029,7.279067515088442,6.346879513934178,6.346879513934202,7.732663065264529,7.291133688444089,6.055702661442518,95.37059976672602,97.685299883363,0.4415293768204407,0.4415293768204407,7.800129493303933,3.989962771662358,9.79129434561844,2.601610299782724,9.79129434561844,2.601610299782724,11.724525336821385,0.8015828793606115,"211",""
"household_presence_children(2_Child)","","","","","dolhh","346837",0.4907828714100226,0.47389080978939846,0.555879890591349,0.5840132842807413,-3.869978905780589,-2.0833350798217602,0.5532796886497839,0.5870099200102016,-5.729982103233755,58.78261808749327,79.39130904374663,-0.03373023136041764,-0.03373023136041764,0.010873617490810136,-11.909509997773167,2.16658655806549,-14.838425064588428,2.16658655806549,-14.838425064588428,2.3692238649309365,-15.708486337051639,"3276","1244061"
"household_presence_children(Morethan_3_Child)","","","","","pen","",0.05255762629863762,0.05255762629863762,0.05176530027403506,0.05602273211289957,-7.59947199698283,-7.59947199698283,0.05150440951514675,0.056286678152228604,-8.496270865635559,93.49785236311212,96.74892618155606,-0.004782268637081852,-0.004782268637081852,-5.5714462324276255,-11.395177242956066,-4.373573621136108,-14.183045170408768,-4.373573621136108,-14.183045170408768,-2.0137612730426953,-16.617208788592595,"2979",""
"household_presence_children(Morethan_3_Child)","","","","","occ","",1.5175879396984926,1.5326633165829144,1.4591836734693882,1.5104857722303047,-2.398349096860686,-3.3963973513743535,1.4492291753810418,1.5201227395313857,-4.663673682836855,81.74281836579395,90.87140918289698,-0.07089356415034387,-0.07089356415034387,-1.6588498750215885,-7.280282040340186,-0.3516809084986232,-7.59610296243385,-0.3516809084986232,-7.59610296243385,-0.18953242775339849,-7.64599055124398,"196",""
"household_presence_children(Morethan_3_Child)","","","","","dolocc","",7.303467695620964,7.303467695620961,7.8484207968901885,7.69084373432307,2.0488917472587986,2.0488917472588333,7.805706136966365,7.727470756605072,1.0124319175769265,33.058200402079116,66.52910020103955,0.07823538036129296,0.07823538036129296,3.6196882602956197,-0.9675265619994581,4.778935494071917,-1.8200001953603377,4.778935494071917,-1.8200001953603377,4.976274223589854,-2.7064408913808577,"196",""
"household_presence_children(Morethan_3_Child)","","","","","dolhh","304702",0.5825305708585269,0.5883172983836111,0.5928311007102481,0.6508110389904371,-8.612418075384927,-8.750486989619592,0.5826311205782249,0.6611829483081682,-11.8202772703093,98.47765647047451,99.23882823523725,-0.07855182772994329,-0.07855182772994329,-7.553866782647035,-16.69511121461817,-6.212909861305491,-17.850499247658618,-6.212909861305491,-17.850499247658618,-5.86634096785565,-19.95891021345427,"2979","1175204"
"ad_size(320x50)","","","","","pen","",0.05256613295454195,0.05256613295454195,0.04605957578101559,0.051394952663307215,-10.381130063965898,-10.381130063965898,0.04641457990845381,0.051041535829475106,-9.065079735217042,99.62136948358003,99.81068474179001,-0.004626955921021296,-0.004626955921021296,-7.497817924182495,-11.203260512751177,-4.68996790034294,-11.891535864923105,-4.68996790034294,-11.891535864923105,-3.672898762129826,-12.770608798187455,"4595",""
"ad_size(320x50)","","","","","occ","",1.5309446254071661,1.5428013029315963,1.4089219330855018,1.4974314733588128,-5.118956300347058,-5.910757309967558,1.4135855706487233,1.4929470463558472,-5.315759584429892,94.34432479333074,97.17216239666537,-0.07936147570712393,-0.07936147570712393,-3.0682215138638376,-7.745017451018012,-1.5508728456198324,-8.927363678879638,-1.5508728456198324,-8.927363678879638,-1.3701468760692177,-9.67284640424109,"269",""
"ad_size(320x50)","","","","","dolocc","",6.541754343105324,6.541754343105319,7.587117100371754,7.418316758164395,2.2754534176715637,2.2754534176716237,7.609061130096723,7.404362757529786,2.7645643422693076,81.77059432723655,90.88529716361829,0.2046983725669369,0.2046983725669369,4.264428619324339,1.2015627855474407,6.311203581438751,0.34846390117167114,6.311203581438751,0.34846390117167114,6.647555884545464,-0.21361535465108933,"269",""
"ad_size(320x50)","","","","","dolhh","637353",0.5264531674955848,0.5305303792608694,0.49236100640029956,0.5709167711003758,-12.768466208043828,-14.864376028018581,0.49923796086939093,0.5642295473722287,-11.549506117040417,98.20671098331955,99.10335549165977,-0.06499158650283782,-0.06499158650283782,-7.6665159068686055,-16.335321774834533,-5.297933074970878,-17.14059033124822,-5.297933074970878,-17.14059033124822,-3.7308559509860157,-18.567595863703783,"4595","6197721"
"household_presence_children(No_Children)","","","","","pen","",0.05328238741454773,0.05328238741454773,0.049900366945821326,0.04878132534330372,2.2939958983119646,2.2939958983119646,0.04979518287861825,0.04888697118294216,1.8577786140144075,71.60279930535592,85.80139965267796,0.0009082116956760852,0.0009082116956760852,3.2856294761468097,0.5312162983346955,4.097136204251646,0.1266225138883709,4.097136204251646,0.1266225138883709,4.3492885807120585,-0.9362421128152845,"22752",""
"household_presence_children(No_Children)","","","","","occ","",1.4640446834152216,1.4594491011908275,1.4656964656964657,1.4964090384545057,-2.359525642728037,-2.0524182872993046,1.4633407603597581,1.49889064839166,-2.3717466027323337,79.9,91.63446925241094,-0.035549888031901844,-0.035549888031901844,-1.0602441478846456,-3.68095296879029,0.14023806972734515,-3.944747703075705,0.14023806972734515,-3.944747703075705,0.5906302743199482,-4.2112198819390105,"1443",""
"household_presence_children(No_Children)","","","","","dolocc","",6.521735060121276,6.521735060121272,7.356019947769955,7.257366262272444,1.3593593313646075,1.3593593313646564,7.364012171315012,7.250598814266001,1.5641929715634322,76.02894622059694,88.01447311029847,0.11341335704901034,0.11341335704901034,2.3561892117639665,0.3423876264222258,3.5102610748823313,-0.3485381304861577,3.5102610748823313,-0.3485381304861577,3.7691647135578155,-0.6021386310920435,"1443",""
"household_presence_children(No_Children)","","","","","dolhh","3398684",0.5087461782268928,0.5071492427508973,0.5380104090050396,0.5297646307912696,1.991602227697476,1.7712287683979047,0.5365958370844779,0.5312965023719588,1.0066766687234394,33.70600130031729,66.85300065015865,0.005299334712519088,0.005299334712519088,3.5255742472910105,-1.223409529907011,3.9754109045937702,-2.0364277346103923,3.9754109045937702,-2.0364277346103923,4.16704785609526,-2.793215313214414,"22752","12410431"
"household_presence_children(1_Child)","","","","","pen","",0.056464080608589186,0.056464080608589186,0.05294763430734253,0.05002596978047817,5.840295629820028,5.840295629820028,0.05263125681724907,0.05033942555154972,4.552756096416733,73.87843189352499,86.93921594676249,0.0022918312656993456,0.0022918312656993456,7.489758586984618,1.3712107549001145,11.148370771246551,0.5744174102241151,11.148370771246551,0.5744174102241151,12.74717892532839,-0.07404507074720112,"7831",""
"household_presence_children(1_Child)","","","","","occ","",1.5409252669039142,1.4961565836298931,1.5521821631878563,1.5165021233838791,-0.5993162376696026,2.352785350828375,1.5393785557780746,1.5299517975241108,0.6161474021089358,18.93236248741841,59.4661812437092,0.009426758253963774,0.009426758253963774,3.2975430866876527,-1.708834334259899,3.9846532941123316,-2.9782776211383983,3.9846532941123316,-2.9782776211383983,4.0464094577615315,-3.758383432908799,"527",""
"household_presence_children(1_Child)","","","","","dolocc","",6.690308033949055,6.690308033949048,7.638281153223761,7.38127483311925,3.4818689984463727,3.481868998446469,7.637350229205445,7.383326761832467,3.4405014916329213,94.26894282357176,97.13447141178588,0.25402346737297865,0.25402346737297865,4.659372818742541,1.7619919461281743,5.950717276594276,1.3810227043374126,5.950717276594276,1.3810227043374126,7.014856739013155,1.0859943514118346,"527",""
"household_presence_children(1_Child)","","","","","dolhh","935224",0.5821031526341913,0.5651912411789066,0.6277473516135157,0.5599766463093325,9.960395570888332,12.54918627588163,0.6187737478316582,0.568640899079304,8.826722299248125,89.15082296316005,94.57541148158003,0.05013284875235413,0.05013284875235413,14.263002856316467,5.615870955211093,17.073044047296566,1.6962527020495106,17.073044047296566,1.6962527020495106,18.746248590262923,1.0916096307361642,"7831","3590302"
"target(Behavioral)","","","","","pen","",0.05338374947168726,0.05338374947168726,0.05056068166260802,0.04965544877169669,1.8230283147240487,1.8230283147240487,0.050437494524916894,0.04977937010309903,1.3220826628677853,56.1665926160808,78.0832963080404,0.0006581244218178614,0.0006581244218178614,2.923972658285708,0.024802018178611746,3.9133515479935452,-0.3274048742259562,3.9133515479935452,-0.3274048742259562,4.029527757510742,-1.1356331382012608,"34001",""
"target(Behavioral)","","","","","occ","",1.4785435630689205,1.4489640225400953,1.4800915331807776,1.4793647099209901,-1.9503451093259339,0.049130769100628004,1.4731559800847882,1.4864711416630734,-0.8957564802360087,48.668467762429636,74.33423388121481,-0.013315161578285162,-0.013315161578285162,0.3747747952270687,-2.2184677254969127,0.7345190238449357,-2.4446754086127185,0.7345190238449357,-2.4446754086127185,1.0826297451431548,-2.5132819172953678,"2185",""
"target(Behavioral)","","","","","dolocc","",6.662128558011854,6.66212855801185,7.506993799716689,7.515518548243283,-0.11342861403209749,-0.11342861403205022,7.502916992278083,7.520679462040303,-0.2361817153872117,9.76528780459497,54.88264390229749,-0.017762469762220512,-0.017762469762220512,1.112643749615866,-1.7756130969759043,2.0363525928992083,-2.023739211195556,2.0363525928992083,-2.023739211195556,2.472497392500362,-2.1124597511486907,"2185",""
"target(Behavioral)","","","","","dolhh","4609175",0.5258431338724077,0.515323187975177,0.5617816533682354,0.5520788588253122,-0.13885167675633794,1.8483391489627903,0.5574839643247221,0.5564971674547203,0.18292879204364784,7.620230353751712,53.81011517687586,0.0009867968700018048,0.0009867968700018048,2.435920199370397,-1.198486988737043,2.7682785284213103,-3.193288268620594,2.7682785284213103,-3.193288268620594,3.1548274895587696,-4.80661716864944,"34001","15243022"
"target(Contextual)","","","","","pen","",0.05094039830913183,0.05094039830913183,0.048673021529793616,0.05244593649061239,-7.193912842979,-7.193912842979,0.04871855483288044,0.052399382639117864,-7.024563307525619,90.05755790976109,95.02877895488055,-0.0036808278062374217,-0.0036808278062374217,-2.9507817585626657,-10.496161157970054,-1.6407084558890899,-11.704194243090194,-1.6407084558890899,-11.704194243090194,-0.5436784604255948,-13.422652469903088,"5205",""
"target(Contextual)","","","","","occ","",1.4866468842729972,1.484272997032641,1.4534161490683233,1.4909402376393102,-2.676027838279813,-2.516807020407531,1.4413884341034122,1.502521862904055,-4.068721414973953,72.8891432770867,86.44457163854335,-0.061133428800642875,-0.061133428800642875,-1.3949383885109987,-6.861257951062673,0.8219486509915889,-8.295821078128437,0.8219486509915889,-8.295821078128437,2.057504527283863,-9.529542873701422,"322",""
"target(Contextual)","","","","","dolocc","",6.360758160237393,6.360758160237391,7.462176907719616,7.325780017960338,1.8618753146405889,1.8618753146406133,7.452972495508087,7.3374419707366,1.5745340846612415,44.45514758696546,72.22757379348272,0.11553052477148729,0.11553052477148729,3.4383328896806926,-0.8879136734992323,4.199781673546966,-1.7689541718728596,4.199781673546966,-1.7689541718728596,4.412184515142535,-2.5036568457910016,"322",""
"target(Contextual)","","","","","dolhh","699738",0.4817026607403776,0.4809334748549636,0.5278904792889713,0.5728302626662886,-7.883394524503294,-9.255118202252426,0.5233653285484975,0.5776857434921182,-9.371031522131243,90.68077763175495,95.34038881587747,-0.05432041494362072,-0.05432041494362072,-5.97274817217327,-13.524273349317212,-0.6890398300609384,-15.285621514735345,-0.6890398300609384,-15.285621514735345,-0.5599898390263486,-16.62582187762737,"5205","3176977"
"ad_size(15)","","","","","pen","",0.05157509090282601,0.05157509090282601,0.05157509090282601,0.04834443643911432,6.682577565632444,6.682577565632444,0.05167235046364938,0.048255048629790125,7.081749849796233,91.71248384304904,95.85624192152451,0.003417301833859257,0.003417301833859257,10.43933968443686,4.316485711985944,11.310037625780954,2.8307916539268847,11.310037625780954,2.8307916539268847,12.481870855227276,0.26495339793569306,"6819",""
"ad_size(15)","","","","","occ","",1.4272930648769573,1.3980313199105145,1.451901565995526,1.470931912749145,-3.2830949754706684,-1.293761226381421,1.4537481002066344,1.4688501597882813,-1.0281552193059431,26.690788287516863,63.34539414375844,-0.015102059581646898,-0.015102059581646898,0.521259827217233,-3.228994787194183,2.3954738374217523,-3.8112897566256394,2.3954738374217523,-3.8112897566256394,4.477610649228006,-3.9885113783427024,"447",""
"ad_size(15)","","","","","dolocc","",6.579451839423318,6.579451839423316,7.714263822307454,7.322858708583486,5.344977000104899,5.344977000104924,7.727841459053275,7.313271263159622,5.6687381197254,97.53830642399652,98.76915321199824,0.41457019589365274,0.41457019589365274,8.49593012420419,3.450720992831248,8.771529898151254,2.7589575814639717,8.771529898151254,2.7589575814639717,9.507132090499933,2.469036127503901,"447",""
"ad_size(15)","","","","","dolhh","892484",0.4843316721260781,0.4744021137069415,0.5776591583146398,0.5207385470273269,8.794844747098326,10.063225400446292,0.5805044870679648,0.5183605416466549,11.994310055384352,95.59200446856066,97.79600223428034,0.062143945421309854,0.062143945421309854,17.877069804071986,7.711764660645383,19.334195384226053,4.2688520889110535,19.334195384226053,4.2688520889110535,20.637437587425975,3.2819052062841227,"6819","1449474"
"ad_size(728x90)","","","","","pen","",0.055200354930726794,0.055200354930726794,0.04704840378061948,0.050458248490264354,-6.757754800590806,-6.757754800590806,0.04693948462821783,0.05056426649761049,-7.168663011385641,76.32268345547686,88.16134172773845,-0.0036247818693926626,-0.0036247818693926626,-3.107008450467714,-11.710877913358802,-1.5495516096392004,-13.29267049715984,-1.5495516096392004,-13.29267049715984,3.5849776933378985,-14.325695264305521,"3378",""
"ad_size(728x90)","","","","","occ","",1.5864978902953581,1.541603375527426,1.4702970297029703,1.5692599800543903,-9.16721683773303,-6.306345131416016,1.458437481494411,1.581132128913135,-7.759923739141519,95.99191961291578,97.99595980645789,-0.12269464741872405,-0.12269464741872405,-4.493167601688337,-10.660290870421218,-2.159641528370773,-11.586325820661553,-2.159641528370773,-11.586325820661553,-1.7422734642775617,-13.485097081879257,"202",""
"ad_size(728x90)","","","","","dolocc","",6.088103040653675,6.088103040653675,7.152817185289961,7.298669166444747,-1.998336653281028,-1.998336653281028,7.170063942061964,7.282883123879247,-1.5491005402430456,40.44750794513345,70.22375397256673,-0.11281918181728301,-0.11281918181728301,0.5305814776131517,-3.7901042775269254,2.5286076162108975,-4.3593967609386555,2.5286076162108975,-4.3593967609386555,3.295153540735162,-5.834482961545902,"202",""
"ad_size(728x90)","","","","","dolhh","470807",0.5331671253619993,0.518079630112394,0.4947970467199773,0.5779240249327159,-17.541450153351928,-14.933511916307749,0.49085041520831535,0.5822576667686866,-15.611823875632766,99.62299306926896,99.81149653463449,-0.09140725156037127,-0.09140725156037127,-11.688136130082247,-20.138778567447172,-8.303835843287409,-22.33185990707305,-8.303835843287409,-22.33185990707305,-6.3592059020384175,-23.507380528998752,"3378","1133788"
"ad_size(160x600)","","","","","pen","",0.05340389515932512,0.05340389515932512,0.0479182986777026,0.04922193454745289,-2.648485643109989,-2.648485643109989,0.04771489531740818,0.049426131324704456,-3.462209081375033,66.19771620562749,83.09885810281375,-0.0017112360072962726,-0.0017112360072962726,0.04603350958560597,-6.36267034400179,0.9448348138858302,-7.2045817991740115,0.9448348138858302,-7.2045817991740115,1.4093024606594384,-9.095435994093558,"9753",""
"ad_size(160x600)","","","","","occ","",1.4743202416918428,1.4380060422960725,1.5252525252525253,1.5028718583543648,-0.9271271146740938,1.4891932917465918,1.5106127498433628,1.5171529929549872,-0.43108659060717563,16.056261221606395,58.028130610803196,-0.0065402431116243775,-0.0065402431116243775,1.178164619390956,-1.6488787524612136,1.737878203437678,-3.5783961283518675,1.737878203437678,-3.5783961283518675,1.82433850007931,-3.969411500636455,"594",""
"ad_size(160x600)","","","","","dolocc","",6.80059003500696,6.800590035006955,7.461270181978523,7.450260644193248,0.14777386068836398,0.1477738606884236,7.450335385467747,7.461999338839162,-0.15631136967145268,5.919594087084301,52.959797043542146,-0.011663953371414237,-0.011663953371414237,1.2579014909450938,-1.7061235538380026,1.84100510357605,-1.9151948175842939,1.84100510357605,-1.9151948175842939,2.1471169339885496,-2.0324259284496744,"594",""
"ad_size(160x600)","","","","","dolhh","1318476",0.5354406726843464,0.5222521544760145,0.5453256296702785,0.5511275197875821,-3.126610805637827,0.27860347137227925,0.5370107068765058,0.5595529673258528,-3.9756957964315194,79.46083023537574,89.73041511768787,-0.02254226044934704,-0.02254226044934704,-1.601738775397862,-6.634793354945398,-0.011432710413511113,-7.542938820734879,-0.011432710413511113,-7.542938820734879,0.773080989856449,-7.865701079502798,"9753","3217886"
