MODEL_DESC,MODEL,TIME_AGG_PERIOD,START_WEEK,END_WEEK,DEPENDENT_VARIABLE,CNT_EXPSD_HH,UDJ_AVG_EXPSD_HH_PRE,UDJ_AVG_CNTRL_HH_PRE,UDJ_AVG_EXPSD_HH_PST,UDJ_AVG_CNTRL_HH_PST,UDJ_DOD_EFFECT,UDJ_DIFF_EFFECT,ADJ_MEAN_EXPSD_GRP,ADJ_MEAN_CNTRL_GRP,ADJ_DOD_EFFECT,TWOTAIL_PVAL,ONETAIL_PVAL,ABS_DIFF,DOL_DIFF,ONETAIL_80_PCT_INTRVL_LB,ONETAIL_80_PCT_INTRVL_UB,ONETAIL_90_PCT_INTRVL_LB,ONETAIL_90_PCT_INTRVL_UB,TWOTAIL_80_PCT_INTRVL_LB,TWOTAIL_80_PCT_INTRVL_UB,TWOTAIL_90_PCT_INTRVL_LB,TWOTAIL_90_PCT_INTRVL_UB,CNT_IMPRESSIONS,TWOTAIL_PVAL_TO_CAMPAIGN,ONETAIL_PVAL_TO_CAMPAIGN,CNT_EXPSD_HH_MODEL,SE_ADJ_DOD_EFFECT
household_income ( 75-100k ),INC4,20,2026,2045,PEN, ,0.126078557630393,0.126078557630393,0.129169349645847,0.112985619231595,14.3237082066869,14.3237082066869,0.12925842275,0.116301725,11.1405894882471,99.661220309249,99.8306101546245,0.01295669775, ,8.13831260354556,14.1428663729486,6.63717416119482,15.6440048152993,6.63717416119482,15.6440048152993,4.59727871777609,17.683900258718, ,47.5502510888548,73.7751255444274,7765,0.174584990309205
household_income ( 75-100k ),INC4,20,2026,2045,OCC, ,1.83452502553626,1.86176370446033,1.73180458624128,1.81003039513678,-2.8169212024518,-4.32179531933169,1.73310891626375,1.76019275,-1.5386856772504,41.9241321263767,70.9620660631884,0.02708383373625, ,-3.73871277638147,0.661341421880659,-4.838726325947,1.76135497144619,-4.838726325947,1.76135497144619,-6.33353357633202,3.25616222183122, ,79.2048906628765,89.6024453314383,1003,1.93623587484701
household_income ( 75-100k ),INC4,20,2026,2045,DOL/OCC, ,7.22170229030418,7.23207390616609,7.66530670866189,7.45113355096229,3.01356527870197,2.87437013757378,7.67464202375,7.497149625,2.36746507176719,82.363338861315,91.1816694306575,0.17749239875, ,0.984748656414242,3.75018148712014,0.293390448737767,4.44153969479662,0.293390448737767,4.44153969479662,-0.646095489281969,5.38102563281635, ,53.3653014144809,76.6826507072404,1003,5.18321592742236
household_income ( 75-100k ),INC4,20,2026,2045,DOL/HH,376740,1.71051126851256,1.74271646276025,1.73808242112041,1.54112298776562,14.8699765964002,12.7802540691679,1.71929577002194,1.5347684584139,12.0231368188749,97.1115346631613,98.5557673315807,0.184527311608041,0.184527311608041,7.67813512423199,16.3681385135179,5.50563427691052,18.5406393608393,5.50563427691052,18.5406393608393,2.55342517064415,21.4928484671057,1786195,3.54255922047382,51.7712796102369,7765,3.33428577634646
household_income ( less_than_25k ),INC1,20,2026,2045,PEN, ,0.133357426816046,0.133357426816046,0.123960968558005,0.110107215998073,12.582056892779,12.582056892779,0.124040755,0.1099039625,12.8628596989849,95.908153269046,97.954076634523,0.0141367925, ,7.89446440053588,17.831254997434,5.41026675131135,20.3154526466585,5.41026675131135,20.3154526466585,2.03449319023392,23.6912262077359, ,31.3273996064551,65.6636998032275,2767,0.27302316528296
household_income ( less_than_25k ),INC1,20,2026,2045,OCC, ,1.80487804878049,1.88166214995483,1.67638483965015,1.82166301969365,-3.75997526044537,-7.97503042401002,1.68045450125,1.7739305,-5.26942846689879,73.9322593357072,86.9661296678536,0.09347599875, ,-8.9687873569862,-1.57006957681137,-10.8184668020299,0.279609868232331,-10.8184668020299,0.279609868232331,-13.3319942457887,2.79313731199112, ,85.7568781358548,92.8784390679274,343,3.2812027827861
household_income ( less_than_25k ),INC1,20,2026,2045,DOL/OCC, ,7.05719831591173,7.09356181638295,7.43532745615253,7.5580863002485,-1.14308490526109,-1.62420537711952,7.418966999375,7.367324,0.700973642193556,14.7709346426518,57.3854673213259,0.051642999375, ,-2.27182230504227,3.67376958942938,-3.75822027866018,5.1601675630473,-3.75822027866018,5.1601675630473,-5.77808491469056,7.18003219907768, ,55.7186107882258,77.8593053941129,343,10.9507754645866
household_income ( less_than_25k ),INC1,20,2026,2045,DOL/HH,223876,1.71491507047344,1.79918684495844,1.61272135887243,1.53915552343091,10.2548187966529,4.77962326234118,1.54670927284954,1.43641363498205,7.67854294761461,55.6028384537706,77.8014192268853,0.110295637867489,0.110295637867489,-0.242209626250416,15.5992955214796,-4.20258591318293,19.5596718084121,-4.20258591318293,19.5596718084121,-9.58433706551905,24.9414229607483,1028714,68.3295627383798,84.1647813691899,2767,5.68873849820944
household_presence_children ( 1_child ),CLD2,20,2026,2045,PEN, ,0.138203356367226,0.138203356367226,0.125666337611056,0.115827574860151,8.49431818181819,8.49431818181819,0.1257757735,0.118858875,5.81942114124839,93.3392729033802,96.6696364516901,0.0069168985, ,3.31422995429285,8.32461232820393,2.06163436081508,9.5772079216817,2.06163436081508,9.5772079216817,0.359483532154435,11.2793587503423, ,19.8877269130459,59.9438634565229,10130,0.148882103070725
household_presence_children ( 1_child ),CLD2,20,2026,2045,OCC, ,1.85714285714286,1.8602380952381,1.80989787902592,1.79914772727273,0.769552696454875,0.597513566575861,1.81096465425,1.84541375,-1.86674103571625,47.6184883211431,73.8092441605716,0.03444909575, ,-4.17910129652937,0.445619225096878,-5.33528142693593,1.60179935550344,-5.33528142693593,1.60179935550344,-6.90641338468812,3.17293131325563, ,28.9939770277852,64.4969885138926,1273,2.13363071012906
household_presence_children ( 1_child ),CLD2,20,2026,2045,DOL/OCC, ,7.32718815038137,7.28675313449117,7.59482555552155,7.47690974692132,1.03626759359954,1.57706609537154,7.59461496395,7.518655875,1.0102748445047,45.6892965666599,72.8446482833299,0.07595908895, ,-0.301575527295994,2.3221252163054,-0.957500713196342,2.97805040220575,-0.957500713196342,2.97805040220575,-1.84883675535805,3.86938644436745, ,10.9525623834604,55.4762811917302,1273,4.93167575253012
household_presence_children ( 1_child ),CLD2,20,2026,2045,DOL/HH,412998,1.92448766041461,1.91135702533728,1.74089634748272,1.56913984863442,10.1090966435544,10.9459012845656,1.72989309842605,1.64915746865261,4.89556827095466,65.5399524653653,82.7699762326827,0.0807356297734363,0.0807356297734363,0.805282024430125,8.98585451747919,-1.23986109883214,11.0309976407415,-1.23986109883214,11.0309976407415,-4.01900392842271,13.810140470332,1951179,0.835633656003498,50.4178168280017,10130,3.3727630561915
household_presence_children ( 2_children ),CLD5,20,2026,2045,PEN, ,0.134652981427175,0.134652981427175,0.125366568914956,0.120153144346693,4.33898305084746,4.33898305084746,0.1255437993,0.1220315125,2.87818017497734,48.6576603492127,74.3288301746063,0.0035122868, ,-0.599554394141006,6.3559147440957,-2.33842167870018,8.09478202865487,-2.33842167870018,8.09478202865487,-4.70136659464508,10.4577269445998, ,17.7532686875146,58.8766343437573,4092,0.212196604771524
household_presence_children ( 2_children ),CLD5,20,2026,2045,OCC, ,1.98729582577133,2.02601330913491,1.89473684210526,1.87118644067797,3.32772210386035,1.25858123569793,1.8936728695,1.938538125,-2.3143860273576,47.763549225753,73.8817746128765,0.0448652555, ,-5.17126032228408,0.542488267568879,-6.59969746974732,1.97092541503212,-6.59969746974732,1.97092541503212,-8.54079920034937,3.91202714563417, ,87.25770772667,93.628853863335,513,2.76907986952374
household_presence_children ( 2_children ),CLD5,20,2026,2045,DOL/OCC, ,7.39787131884047,7.40553942959978,7.57988318017265,7.68642800034241,-1.28638048006226,-1.38614217377704,7.58186510775,7.5682265,0.180208768196882,5.66591824947904,52.8329591247395,0.01363860775, ,-1.82202671285543,2.1824442492492,-2.82314445338159,3.18356198977536,-2.82314445338159,3.18356198977536,-4.18356229334241,4.54397982973618, ,0.314485577559531,50.1572427887798,513,7.57668581347019
household_presence_children ( 2_children ),CLD5,20,2026,2045,DOL/HH,150117,1.99152737047898,2.01949006190942,1.8172165200391,1.70813375692408,8.02311025058361,6.38607853002401,1.80252857593642,1.79039337958264,0.677794974677991,9.4426109692999,54.72130548465,0.0121351963537786,0.0121351963537786,-3.83414909316185,5.18973904251783,-6.09012112708177,7.44571107643775,-6.09012112708177,7.44571107643775,-9.15575914063285,10.5113490899888,715408,51.7402986823682,75.8701493411841,4092,4.0390773940538
household_presence_children ( morethan_3_child ),CLD4,20,2026,2045,PEN, ,0.121189773844641,0.121189773844641,0.125860373647984,0.108489019993445,16.012084592145,16.012084592145,0.12589514375,0.11062475,13.803776957688,99.5781862926584,99.7890931463292,0.01527039375, ,9.99435747586707,17.613196439509,8.08964773495659,19.5179061804195,8.08964773495659,19.5179061804195,5.5013396802817,22.1062142350944, ,10.5585913466665,55.2792956733333,4068,0.210708038910787
household_presence_children ( morethan_3_child ),CLD4,20,2026,2045,OCC, ,1.9026369168357,1.94388100067613,1.82421875,1.92371601208459,-3.02815893189114,-5.1721387907342,1.824780330125,1.856993625,-1.73470142499816,35.6989368121404,67.8494684060702,0.032213294875, ,-4.69009961847023,1.2206967684739,-6.16779871520626,2.69839586520994,-6.16779871520626,2.69839586520994,-8.17584245663186,4.70643960663554, ,35.8608674686483,67.9304337343242,512,2.74407780230707
household_presence_children ( morethan_3_child ),CLD4,20,2026,2045,DOL/OCC, ,7.71124492242038,7.70266708302966,8.36931304958063,7.84944399595872,6.5137252332066,6.62300481269192,8.3690815375,7.81477625,7.09304105155922,99.2433141624422,99.6216570812211,0.5543052875, ,4.9959149982225,9.19016710489593,3.94735197155415,10.2387301315643,3.94735197155415,10.2387301315643,2.5224607823787,11.6636213207397, ,99.9999500320728,99.9999750160364,512,8.194285437436
household_presence_children ( morethan_3_child ),CLD4,20,2026,2045,DOL/HH,132283,1.78086037364798,1.82941822353327,1.9422738446411,1.65164536217634,20.536268869675,17.5963005812465,1.92284059829105,1.60545126291647,19.7694780717301,98.489903783847,99.2449518919235,0.317389335374585,0.317389335374585,13.3450706132805,26.1938855301797,10.1328668840557,29.4060892594045,10.1328668840557,29.4060892594045,5.7678066299747,33.7711495134855,613374,93.5886143754323,96.7943071877162,4068,5.15703653382895
household_presence_children ( no_children ),CLD1,20,2026,2045,PEN, ,0.131022017745646,0.131022017745646,0.12714426552744,0.114262241209333,11.2740868564855,11.2740868564855,0.127016890625,0.1191541,6.59884185688952,99.9987714253715,99.9993857126857,0.007862790625, ,5.40711315858115,7.7905705551979,4.81124880942697,8.38643490435208,4.81124880942697,8.38643490435208,4.00152937486779,9.19615433891125, ,18.3380231610107,59.1690115805053,30430,0.0709996802455527
household_presence_children ( no_children ),CLD1,20,2026,2045,OCC, ,1.81740657135691,1.82710475712733,1.77022486430602,1.79858115233439,-1.03737894916382,-1.57659208157285,1.77167993575,1.796102,-1.35972590921896,62.5012865793473,81.2506432896737,0.02442206425, ,-2.56998755552056,-0.149464262917368,-3.17511837867136,0.45566656023343,-3.17511837867136,0.45566656023343,-3.99743001495488,1.27797819651695, ,56.8234047127271,78.4117023563635,3869,1.0868766817228
household_presence_children ( no_children ),CLD1,20,2026,2045,DOL/OCC, ,7.13920934206807,7.15364550961259,7.47147663421126,7.41235957047778,0.992305224519199,0.797547166612559,7.472175758625,7.42802675,0.594357157168288,41.5556829914798,70.7778414957399,0.044149008625, ,-0.263805501473107,1.45251981580968,-0.692886830793805,1.88160114513038,-0.692886830793805,1.88160114513038,-1.27596499590073,2.46467931023731, ,88.2091265579808,94.1045632789904,3869,3.1872275921197
household_presence_children ( no_children ),CLD1,20,2026,2045,DOL/HH,1709027,1.72641340782123,1.7434734363019,1.70492244495564,1.53732555592069,12.0115688446368,10.9018475878111,1.68147739692637,1.58969178088887,5.7737994962884,98.5505032679123,99.2752516339561,0.0917856160374996,0.0917856160374996,3.90887639720025,7.63872259537656,2.97641484765618,8.57118414492063,2.97641484765618,8.57118414492063,1.70929383308843,9.83830515948837,8089725,55.8483202740317,77.9241601370158,30430,1.48232646130511
daypart ( daytime ),DYP1,20,2026,2045,PEN, ,0.126391901663051,0.126391901663051,0.119595083152567,0.112255965292842,6.53784219001611,6.53784219001611,0.1195236835,0.113847975,4.98533987978267,99.0201720316766,99.5100860158383,0.0056757085, ,3.46119052592316,6.50948923364218,2.6991158489934,7.27156391057193,2.6991158489934,7.27156391057193,1.66353337561445,8.30714638395088, ,99.5120202833653,99.7560101416826,27660,0.0867606587672319
daypart ( daytime ),DYP1,20,2026,2045,OCC, ,1.86441647597254,1.88281845919146,1.76813784764208,1.80311325818572,-0.919156201058683,-1.93972344137906,1.76810650875,1.819072375,-2.80175032892795,90.8220871665583,95.4110435832791,0.05096586625, ,-4.11390350198089,-1.48959715587502,-4.76998008850736,-0.833520569348547,-4.76998008850736,-0.833520569348547,-5.66152186881994,0.0580212109640417, ,58.2111814144559,79.105590707228,3308,1.1934507944346
daypart ( daytime ),DYP1,20,2026,2045,DOL/OCC, ,7.34429503508029,7.33146142901721,7.64353277397398,7.50131824777179,1.72477577761129,1.89586045418656,7.6423565475,7.544413,1.29822621720205,85.5392851158222,92.7696425579111,0.0979435475, ,0.595517213534083,2.00093522087003,0.244162711700098,2.35228972270401,0.244162711700098,2.35228972270401,-0.233292549650365,2.82974498405447, ,61.2023794284099,80.6011897142049,3308,2.65076347124484
daypart ( daytime ),DYP1,20,2026,2045,DOL/HH,1332444,1.75808279103398,1.77360134972283,1.63909146782357,1.53157435526633,8.0332809715065,7.02003870641633,1.61505115551883,1.56243608689116,3.36750213779034,84.3124452269468,92.1562226134734,0.0526150686276675,0.0526150686276675,1.48911812194762,5.24588615363306,0.549926114026255,6.18507816155442,0.549926114026255,6.18507816155442,-0.726340913319928,7.46134518890061,5439207,96.3157497976117,98.1578748988059,27660,1.4674274856961
daypart ( early_fringe ),DYP2,20,2026,2045,PEN, ,0.135780966977846,0.135780966977846,0.13041660861084,0.114695090799313,13.7072281838429,13.7072281838429,0.130507426375,0.1185754875,10.0627365120468,99.9844422636282,99.9922211318141,0.011931938875, ,7.96171605278987,12.1637569713037,6.91120582316141,13.2142672009322,6.91120582316141,13.2142672009322,5.48366858194061,14.641804442153, ,77.4205334477693,88.7102667238846,14354,0.124564762601932
daypart ( early_fringe ),DYP2,20,2026,2045,OCC, ,1.80451513596716,1.83444501453737,1.76495726495727,1.84511034622393,-2.72196201160778,-4.34408063619081,1.7666759825,1.832120875,-3.5720837742215,94.3297574999052,97.1648787499526,0.0654448925, ,-5.05230079228608,-2.09186675615692,-5.79240930131837,-1.35175824712463,-5.79240930131837,-1.35175824712463,-6.79814197234781,-0.346025576095191, ,54.781940986208,77.390970493104,1872,1.35596824916318
daypart ( early_fringe ),DYP2,20,2026,2045,DOL/OCC, ,7.52300526521537,7.52621445020214,7.81185850068142,7.59087049675595,2.95351091825431,2.91123401485917,7.8002398125,7.574181625,2.9845889456077,95.4591915872234,97.7295957936117,0.2260581875, ,1.80670090640918,4.16247698480623,1.21775688680991,4.7514210044055,1.21775688680991,4.7514210044055,0.417441480771877,5.55173641044353, ,98.983725426788,99.491862713394,1872,4.46076897140238
daypart ( early_fringe ),DYP2,20,2026,2045,DOL/HH,601468,1.88799359063676,1.91495169755237,1.82342273930612,1.62238911337142,14.0528391722581,12.3912090063856,1.79844939589143,1.64545616346418,9.29792210964466,98.8291354846865,99.4145677423433,0.152993232427247,0.152993232427247,6.38531782420137,12.2105263950879,4.92901568147973,13.6668285378096,4.92901568147973,13.6668285378096,2.95004823825926,15.6457959810301,1232359,80.5771488464312,90.2885744232156,14354,2.39628133660742
daypart ( early_morning ),DYP3,20,2026,2045,PEN, ,0.218871595330739,0.218871595330739,0.178015564202335,0.195849546044099,-9.10596026490066,-9.10596026490066,0.179024835125,0.1991652625,-10.1124197674783,88.6722946075996,94.3361473037998,0.020140427375, ,-15.1547962417699,-5.07004329318666,-17.6759844789157,-2.54885505604085,-17.6759844789157,-2.54885505604085,-21.1020245108403,0.877184975883761, ,99.9999000987788,99.9999500493894,1028,0.502133117063057
daypart ( early_morning ),DYP3,20,2026,2045,OCC, ,1.93777777777778,1.91407407407407,2.11475409836066,1.83774834437086,13.7832827362882,15.073105892778,2.115096232875,2.003166625,5.58763342390451,61.1690692250656,80.5845346125328,0.111929607875, ,0.473060538641409,10.7022063091676,-2.08422590399014,13.2594927517992,-2.08422590399014,13.2594927517992,-5.55931974921305,16.7345865970221, ,99.6740150722947,99.8370075361474,183,5.1226708524445
daypart ( early_morning ),DYP3,20,2026,2045,DOL/OCC, ,6.81258497354497,6.87770353321576,7.61386702110883,7.12201825313208,7.82035804812197,6.90603071342095,7.61937432125,7.3230605,4.04631125538291,62.008199132099,81.0040995660495,0.29631382125, ,0.407359421960371,7.68526308880545,-1.4121164947509,9.50473900551672,-1.4121164947509,9.50473900551672,-3.88460039576754,11.9772229065334, ,10.3879956051809,55.1939978025904,183,13.3241322163696
daypart ( early_morning ),DYP3,20,2026,2045,DOL/HH,44617,2.91948443579767,2.94518158236057,2.86208171206226,2.5754766536965,12.1259963463628,11.1282336011241,2.88459722301077,2.92114696260723,-1.25121194052617,9.34627881413697,54.6731394070685,0.0365497395964591,-0.0365497395964591,-9.66652622756896,7.16410234651663,-13.8741833710904,11.371759490038,-13.8741833710904,11.371759490038,-19.591964218203,17.0895403371506,71667,99.9999903438775,99.9999951719387,1028,12.2911848844902
daypart ( late_fringe ),DYP4,20,2026,2045,PEN, ,0.137831344924468,0.137831344924468,0.132171505354453,0.117526500807579,12.4610232128421,12.4610232128421,0.132037986375,0.12358045,6.84374945632582,99.6850514431019,99.842525721551,0.008457536375, ,5.01353834481304,8.6739605678386,4.09843278905666,9.58906612359498,4.09843278905666,9.58906612359498,2.8548968161111,10.8326020965405, ,96.7260105811057,98.3630052905528,24559,0.113089156377874
daypart ( late_fringe ),DYP4,20,2026,2045,OCC, ,1.87326440177253,1.87503692762186,1.84011090573013,1.83970435385148,0.118447169156223,0.0220987615642942,1.84007628163125,1.84214325,-0.112204540485654,4.95145131914407,52.475725659572,0.00206696836875, ,-1.53904005524329,1.31463097427198,-2.2524578126221,2.02804873165079,-2.2524578126221,2.02804873165079,-3.22192044942733,2.99751136845602, ,85.7901612609869,92.8950806304934,3246,1.31421770618552
daypart ( late_fringe ),DYP4,20,2026,2045,DOL/OCC, ,7.12196234661449,7.1315906831912,7.47518839070664,7.42440612933153,0.813675826719227,0.683990887493261,7.479681289625,7.446559625,0.444791504976367,34.0038131969329,67.0019065984664,0.033121664625, ,-0.35352024670305,1.24310325665578,-0.752676122542758,1.64225913249549,-0.752676122542758,1.64225913249549,-1.29508862052939,2.18467163048212, ,84.6938165395804,92.3469082697902,3246,2.97233802910948
daypart ( late_fringe ),DYP4,20,2026,2045,DOL/HH,1191833,1.87098090313124,1.87831548515819,1.84681135225376,1.61306540711484,14.9454898792402,14.4907915145859,1.81726375963655,1.69522860462848,7.19874326535497,98.2329531815785,99.1164765907893,0.122035155008064,0.122035155008064,4.80270220571676,9.59478432499318,3.60468167589765,10.7928048548123,3.60468167589765,10.7928048548123,1.97669284358643,12.4207936871235,2551392,95.4519780816428,97.7259890408214,24559,2.03091867108152
daypart ( overnight ),DYP5,20,2026,2045,PEN, ,0.122325218747293,0.122325218747293,0.119119812873603,0.106760229865142,11.5769542872599,11.5769542872599,0.1189851655,0.1145528125,3.86926597721029,80.6846550210352,90.3423275105176,0.004432353, ,1.52134300629072,6.21718894812987,0.347381520830935,7.39115043358965,0.347381520830935,7.39115043358965,-1.24791350151781,8.9864454559384, ,97.0605826090559,98.5302913045279,11543,0.134480589926096
daypart ( overnight ),DYP5,20,2026,2045,OCC, ,1.86685552407932,1.88361661945231,1.82836363636364,1.81741952934812,1.52442526016252,0.602178354462922,1.827703188175,1.82757925,0.00678154859768735,0.216440593122602,50.1082202965613,0.000123938175, ,-1.96729805658396,1.98086115377933,-2.95433785917478,2.96790095637015,-2.95433785917478,2.96790095637015,-4.29562520414804,4.30918830134341, ,57.9794341483765,78.9897170741883,1375,1.80389346213908
daypart ( overnight ),DYP5,20,2026,2045,DOL/OCC, ,7.04773671048813,7.02647603062529,7.20725484245048,7.30711669078825,-1.65759674199953,-1.36663820441873,7.19933546225,7.32073375,-1.658280329482,68.8014239855236,84.4007119927618,0.12139828775, ,-2.95341293440461,-0.363147724559393,-3.60097923686591,0.284418577901911,-3.60097923686591,0.284418577901911,-4.48095640115312,1.16439574218912, ,99.9766988652,99.9883494326,1375,4.74066048579118
daypart ( overnight ),DYP5,20,2026,2045,DOL/HH,522311,1.63357359438621,1.64384186664356,1.59881226717491,1.42062866383667,13.2653859796585,12.5425882128145,1.56569922826703,1.53263413097576,2.15740316772225,36.1978528162172,68.0989264081086,0.0330650972912635,0.0330650972912635,-1.46366917478167,5.77847551022618,-3.27420534603363,7.58901168147814,-3.27420534603363,7.58901168147814,-5.7345410363901,10.0493473718346,854625,96.4446463901029,98.2223231950514,11543,2.77488953142693
daypart ( prime ),DYP6,20,2026,2045,PEN, ,0.193188163037409,0.193188163037409,0.176996091568956,0.169365345244742,4.5054945054945,4.5054945054945,0.176899528,0.1634517625,8.22736035042755,95.6871645716303,97.8435822858152,0.0134477655, ,5.01507207192643,11.4396486289287,3.40892793267587,13.0457927681792,3.40892793267587,13.0457927681792,1.22634035867424,15.2283803421809, ,100,100,3582,0.262527090389549
daypart ( prime ),DYP6,20,2026,2045,OCC, ,1.82947976878613,1.89499036608863,1.80599369085174,1.83516483516484,1.98017378565021,-1.58956534879766,1.8096606358125,1.808843,0.045202143718388,0.834245328354921,50.4171226641775,0.0008176358125, ,-3.36855299275402,3.4589572801908,-5.07543056099023,5.16583484842701,-5.07543056099023,5.16583484842701,-7.39490468521969,7.48530897265646, ,16.8148753400853,58.4074376700426,634,3.08747354116108
daypart ( prime ),DYP6,20,2026,2045,DOL/OCC, ,7.36861783191119,7.36212495238651,7.66298673132861,7.67586220386756,-0.25232803233317,-0.167739756094965,7.680735791125,7.566254625,1.51304934606268,49.9118520563645,74.9559260281822,0.114481166125, ,-0.261982894746119,3.28808158687149,-1.14949901515052,4.17559770727589,-1.14949901515052,4.17559770727589,-2.35554373354338,5.38164242566875, ,43.971441826684,71.985720913342,634,6.71517295077186
daypart ( prime ),DYP6,20,2026,2045,DOL/HH,233319,2.70261306532663,2.80031174390471,2.49991066443328,2.41957751721571,7.35797156854524,3.32013116529581,2.45867737871853,2.23704746478164,9.90725129556109,88.88042054172,94.44021027086,0.221629913936895,0.221629913936895,4.99573445428257,14.8187681368396,2.53997603364331,17.2745265574789,2.53997603364331,17.2745265574789,-0.797151489754493,20.6116540808767,379303,99.9999999942962,99.9999999971481,3582,5.49364814900722
daypart ( prime_access ),DYP7,20,2026,2045,PEN, ,0.12873537098057,0.12873537098057,0.12384956254971,0.108586145513767,14.0565050575515,14.0565050575515,0.12433622975,0.1155001625,7.65026391196636,97.5141832584585,98.7570916292292,0.00883606725, ,4.95770006370041,10.3428277602323,3.61141813956743,11.6891096843653,3.61141813956743,11.6891096843653,1.78195705515523,13.5185707687775, ,52.236393189223,76.1181965946115,8801,0.155495781008171
